ID_Venta,Fecha,Región,País,Ciudad,Categoría,Producto,Canal,Vendedor,Unidades,Precio_Unitario,Descuento_%,Costo_Unitario,Satisfacción,Método_Pago,Año,Mes,Día_Semana,Latitud,Longitud,Ventas_Totales,Beneficio
381,2021-12-16,Europa,Francia,Ciudad_18,Hogar,Mesa,Tienda,Vendedor_11,17,431.68,23.43,344.32,7,Transferencia,2021,Noviembre,Miércoles,-5.9644,-22.4958,5619.135392000001,-234.30460799999855
382,2021-08-19,América,Brasil,Ciudad_1,Ropa,Zapatos,Tienda,Vendedor_4,21,$408.08,6.17,205.78,5,Transferencia,2021,Octubre,Miércoles,-46.8765,-50.1135,8040.930744,3719.550744
383,2023/07/10,Europa,Francia,Ciudad_1,Electrónica,Auriculares,Online,Vendedor_6,60,180.95,26.84,93.44,8,Efectivo,2023,Enero,Viernes,-49.1237,-32.5037,7942.9812,2336.5812000000005
384,2022-01-13,América,EEUU,Ciudad_14,Hogar,Silla,Online,Vendedor_9,64,795.56,24.62,708.62,6,Efectivo,2022,Noviembre,Sábado,-49.5905,52.7347,38380.360192,-6971.319808
385,2022-01-04,África,Egipto,Ciudad_13,Electrónica,Televisor,Distribuidor,Vendedor_15,49,166.3,19.98,121.33,4,Tarjeta,2022,Septiembre,Sábado,46.2138,-6.9083,6520.58974,575.4197400000003
386,2022-08-13,Asia,Japón,Ciudad_8,Alimentos,Leche,Distribuidor,Vendedor_8,44,652.69,12.67,382.58,1,Efectivo,2022,Julio,Domingo,-6.2673,-33.6157,25079.743788,8246.223788
387,2022-10-11,Europa,Italia,Ciudad_25,Juguetes,Auto de juguete,Tienda,Vendedor_3,75,589.11,27.72,497.45,1,Transferencia,2022,Noviembre,Jueves,-35.0367,91.7272,31935.6531,-5373.0969000000005
388,2021/03/25,África,Sudáfrica,Ciudad_28,Alimentos,Queso,Online,Vendedor_12,69,109.71,27.56,82.69,7,Tarjeta,2021,Junio,Viernes,37.3595,66.6548,5483.700755999999,-221.9092440000004
389,2022-08-26,Europa,Francia,Ciudad_22,Juguetes,Pelota,Online,Vendedor_5,39,709.6,1.05,567.69,4,Tarjeta,2022,Julio,Jueves,-26.1762,2.5291,27383.8188,5243.908799999997
390,2022-08-25,América,México,Ciudad_6,Electrónica,Smartphone,Distribuidor,Vendedor_9,22,217.54,20.8,140.51,6,Transferencia,2022,Noviembre,Viernes,33.7735,59.9926,3790.4169600000005,699.1969600000007
391,2021/04/28,Asia,India,Ciudad_26,Hogar,Cama,Distribuidor,Vendedor_2,2,759.63,6.25,395.5,9,Tarjeta,2021,Julio,Viernes,2.761,-44.7362,1424.30625,633.3062500000001
392,2022-12-17,África,Marruecos,Ciudad_10,Ropa,Zapatos,,Vendedor_5,74,645.09,23.23,412.89,4,Transferencia,2022,Marzo,Martes,-34.4911,11.5819,36647.433882000005,6093.573882000004
393,2023-04-10,América,,Ciudad_2,Ropa,Zapatos,Distribuidor,Vendedor_15,73,47.93,11.66,33.9,9,Efectivo,2023,Marzo,Miércoles,3.512,-91.4332,3090.919426,616.2194260000001
394,2023-04-05,Europa,España,Ciudad_7,Electrónica,Televisor,Online,Vendedor_6,32,583.76,12.3,508.96,2,Efectivo,2023,Diciembre,Viernes,-43.3804,32.8969,16382.64064,95.92064000000028
395,2022-09-02,América,México,Ciudad_1,Hogar,Mesa,Tienda,Vendedor_14,60,649.18,20.81,428.18,6,Transferencia,2022,Marzo,Sábado,44.7116,-35.5127,30845.138519999997,5154.3385199999975
396,2023-05-02,Europa,Alemania,Ciudad_1,Electrónica,Televisor,Tienda,Vendedor_1,6,576.48,16.55,500.62,3,Tarjeta,2023,Enero,Jueves,3.103,-26.2579,2886.43536,-117.28464000000031
397,2021-07-12,Europa,Francia,Ciudad_21,Electrónica,Auriculares,Tienda,Vendedor_6,67,150.91,27.15,114.2,1,Tarjeta,2021,Febrero,Miércoles,-11.9736,-86.2729,7365.8416449999995,-285.55835500000103
398,2022-09-13,África,Egipto,Ciudad_12,Ropa,Pantalón,Distribuidor,Vendedor_14,38,547.48,1.69,329.23,6,Efectivo,2022,Junio,Jueves,-8.0474,49.1011,20452.648344,7941.9083439999995
399,2023-11-22,América,México,Ciudad_15,Electrónica,Televisor,Online,Vendedor_14,72,107.2,1.94,83.54,1,Tarjeta,2023,Junio,Miércoles,-29.4139,97.1262,7568.66304,1553.7830400000003
400,2021/06/27,América,México,Ciudad_17,Hogar,Lámpara,Online,Vendedor_1,42,$199.89,10.01,156.38,6,Transferencia,2021,Septiembre,Viernes,10.9362,12.916,7555.0024619999995,987.0424619999994
401,2023-02-18,América,EEUU,Ciudad_18,Ropa,Camisa,Distribuidor,Vendedor_4,53,99.77,16.63,79.53,3,Transferencia,2023,Enero,Miércoles,7.3707,-0.7342,4408.4471969999995,193.35719699999936
402,2023/10/22,Asia,China,Ciudad_1,Ropa,Camisa,Tienda,Vendedor_14,66,167.37,5.51,139.62,5,Efectivo,2023,Marzo,Martes,-37.8077,41.9076,10437.762257999999,1222.8422579999988
403,2022-06-19,América,,Ciudad_17,Hogar,Lámpara,Online,Vendedor_12,54,685.38,11.45,562.97,4,Tarjeta,2022,Mayo,Jueves,-25.8628,69.8601,32772.81546,2372.435459999997
404,2022-06-14,Asia,China,Ciudad_30,Hogar,Lámpara,Tienda,Vendedor_12,64,$648.14,29.31,393.91,8,Efectivo,2022,Octubre,Martes,30.2992,-86.3844,29322.890624000003,4112.650624000002
405,2021-05-13,América,México,Ciudad_15,Hogar,Silla,Online,Vendedor_14,37,100.19,29.92,83.76,10,Efectivo,2021,Febrero,Miércoles,-9.5177,-78.1415,2597.8866239999998,-501.2333760000006
406,2021-10-20,Europa,España,Ciudad_7,Electrónica,Laptop,Tienda,Vendedor_12,32,656.16,1.85,577.19,2,Tarjeta,2021,Agosto,Viernes,4.4446,-22.9544,20608.67328,2138.5932799999973
407,2021-04-11,América,Brasil,Ciudad_3,Alimentos,Queso,Distribuidor,Vendedor_14,50,188.03,6.59,154.78,1,Transferencia,2021,Mayo,Lunes,-29.2092,-22.829,8781.94115,1042.9411500000006
408,2022-06-21,África,Nigeria,Ciudad_29,Electrónica,Televisor,Tienda,Vendedor_3,39,533.62,8.07,299.29,8,Efectivo,2022,Julio,Jueves,-4.825,-14.5617,19131.717774,7459.407773999999
409,2021/07/10,África,Nigeria,Ciudad_27,Alimentos,Queso,Tienda,Vendedor_8,48,133.3,10.02,74.09,5,Efectivo,2021,Mayo,Viernes,-39.9973,-81.046,5757.280320000001,2200.9603200000006
410,2021-08-28,Europa,Italia,Ciudad_14,,Camisa,Distribuidor,Vendedor_13,80,779.67,0.87,527.95,4,Transferencia,2021,Marzo,Viernes,-0.7153,-35.6014,61830.94968,19594.949679999998
411,2023-06-14,África,Nigeria,Ciudad_19,Alimentos,Leche,Tienda,Vendedor_6,5,65.31,14.59,40.59,3,Tarjeta,2023,Mayo,Viernes,-23.0691,-74.638,278.906355,75.956355
412,2022-02-11,África,Nigeria,Ciudad_13,Juguetes,Muñeca,Online,Vendedor_15,76,171.26,7.01,99.91,1,Transferencia,2022,Octubre,Domingo,-13.5695,51.6009,12103.355223999997,4510.195223999997
413,2021-05-03,África,Sudáfrica,Ciudad_17,Alimentos,Pan,Tienda,Vendedor_5,2,,25.85,471.1,4,Efectivo,2021,Julio,Viernes,-25.1289,-30.2775,1054.96171,112.76171
414,2021-07-25,África,Egipto,Ciudad_28,Alimentos,Pan,Distribuidor,Vendedor_6,62,269.48,14.4,178.96,10,Efectivo,2021,Enero,Jueves,-29.87,99.8133,14301.842560000001,3206.3225600000005
415,2021/03/21,África,Marruecos,Ciudad_11,Alimentos,Queso,Online,Vendedor_3,47,759.2,16.06,539.4,9,Tarjeta,2021,Diciembre,Domingo,7.8061,77.8141,29951.80656,4600.006560000002
416,2021-08-14,Europa,Italia,Ciudad_9,Ropa,Pantalón,Tienda,Vendedor_12,60,210.68,7.72,153.81,7,Efectivo,2021,Junio,Domingo,-48.5432,-84.1904,11664.930240000002,2436.330240000001
417,2022-01-27,América,Brasil,Ciudad_17,Hogar,Cama,Tienda,Vendedor_13,14,358.97,9.82,317.99,7,Efectivo,2022,Agosto,Jueves,3.2715,-12.1618,4532.068044,80.20804399999906
418,2021-11-16,Asia,Corea del Sur,Ciudad_13,Electrónica,Televisor,Tienda,Vendedor_8,4,298.78,21.28,234.29,6,Tarjeta,2021,Febrero,Miércoles,11.1775,80.6661,940.798464,3.638463999999999
419,2023-12-11,América,Argentina,Ciudad_7,Alimentos,Leche,Online,Vendedor_6,7,506.81,21.56,394.99,2,Efectivo,2023,Septiembre,Lunes,1.4743,6.211,2782.792348,17.862347999999656
420,2022-08-06,África,Sudáfrica,Ciudad_22,Hogar,Silla,Tienda,Vendedor_9,37,633.51,4.32,479.35,1,Tarjeta,2022,Junio,Sábado,27.8601,24.1751,22427.267615999997,4691.317615999997
421,2022-07-25,América,México,Ciudad_3,Electrónica,Laptop,Tienda,Vendedor_4,6,413.24,19.16,346.69,6,Transferencia,2022,Junio,Miércoles,34.7096,-53.3232,2004.379296,-75.7607039999998
422,2023-04-11,África,Nigeria,Ciudad_15,Hogar,Cama,Tienda,Vendedor_2,44,455.79,16.49,336.92,8,Transferencia,2023,Noviembre,Miércoles,-37.9532,94.2691,16747.730076,1923.2500759999984
423,2022-12-01,Europa,Alemania,Ciudad_4,Ropa,Camisa,Tienda,Vendedor_1,33,696.05,23.52,489.57,10,Efectivo,2022,Marzo,Sábado,-2.5287,-65.2244,17567.188319999997,1411.378319999998
424,2023-07-25,Asia,Japón,Ciudad_9,Hogar,Cama,Distribuidor,Vendedor_4,51,49.06,8.78,35.95,9,Efectivo,2023,Noviembre,Jueves,-48.8987,-13.5394,2282.379132,448.929132
425,2021-12-12,Europa,Alemania,Ciudad_11,Juguetes,Auto de juguete,Online,Vendedor_15,60,728.07,5.24,609.89,10,Transferencia,2021,Noviembre,Martes,-11.2994,-46.8725,41395.14792,4801.747920000002
426,2021-04-05,América,Argentina,Ciudad_29,Juguetes,Auto de juguete,Tienda,Vendedor_15,14,223.29,22.87,152.61,6,Efectivo,2021,Marzo,Miércoles,49.2934,20.8208,2411.130078,274.5900780000002
427,2021-09-19,África,Marruecos,Ciudad_14,,Laptop,Tienda,Vendedor_2,69,439.64,0.09,385.01,8,Transferencia,2021,Abril,Viernes,-43.5705,-3.5394,30307.858356,3742.168356000002
428,2022/02/01,Asia,China,Ciudad_20,Electrónica,Auriculares,Distribuidor,Vendedor_9,35,295.0,13.9,177.17,8,Efectivo,2022,Abril,Miércoles,10.1027,73.7746,8889.825,2688.875000000001
429,2023-11-22,Europa,Francia,Ciudad_23,Juguetes,Puzzle,Online,Vendedor_3,34,380.68,23.55,214.54,3,Efectivo,2023,Febrero,Jueves,-25.6357,49.7863,9895.01524,2600.655240000001
430,2021/01/17,África,Egipto,Ciudad_15,Ropa,Zapatos,Distribuidor,Vendedor_9,2,532.81,21.75,412.25,9,Efectivo,2021,Junio,Domingo,3.2775,49.9371,833.8476499999999,9.34764999999993
431,2021-09-10,Europa,Italia,Ciudad_18,Juguetes,Puzzle,,Vendedor_1,65,,15.46,570.95,4,Transferencia,2021,Febrero,Domingo,-18.3721,97.2975,39686.16171,2574.4117100000003
432,2022-03-26,Asia,Japón,Ciudad_27,Electrónica,Auriculares,Tienda,Vendedor_8,56,108.4,25.99,91.97,3,Efectivo,2022,Febrero,Viernes,-15.4394,24.909,4492.70304,-657.6169599999994
433,2021-09-26,Asia,China,Ciudad_4,Hogar,Cama,Tienda,Vendedor_10,77,785.53,10.19,631.2,2,Efectivo,2021,Marzo,Lunes,16.873,-45.4266,54322.305961,5719.905960999997
434,2021-04-23,Asia,China,Ciudad_23,Ropa,Zapatos,Distribuidor,Vendedor_4,15,510.0,3.63,278.39,7,Efectivo,2021,Julio,Miércoles,-38.8015,-50.4691,7372.305,3196.455000000001
435,2021-03-07,América,,Ciudad_24,Ropa,Camisa,Tienda,Vendedor_8,63,590.47,1.21,476.55,5,Efectivo,2021,Julio,Lunes,3.4928,-26.7972,36749.494719,6726.844719000001
436,2021-03-06,Europa,Francia,Ciudad_20,Ropa,Pantalón,Online,Vendedor_2,77,553.31,21.42,465.0,5,Transferencia,2021,Junio,Miércoles,-13.0448,-26.0898,33478.90684599999,-2326.0931540000092
437,2021-01-20,América,Brasil,Ciudad_17,Hogar,Lámpara,Distribuidor,Vendedor_5,30,300.51,4.12,270.32,7,Transferencia,2021,Julio,Domingo,-13.9394,-87.4976,8643.869639999999,534.2696399999995
438,2022-10-08,África,Marruecos,Ciudad_6,Ropa,Camisa,Tienda,Vendedor_2,60,602.11,17.93,406.77,5,Tarjeta,2022,Agosto,Sábado,-8.1982,50.6514,29649.100619999997,5242.90062
439,2021-11-08,Europa,Italia,Ciudad_16,Hogar,Silla,Distribuidor,Vendedor_15,41,517.61,17.96,337.81,8,Transferencia,2021,Enero,Domingo,-12.8846,-5.9227,17410.537004,3560.3270040000007
440,2021-01-23,Europa,España,Ciudad_23,Alimentos,Leche,,Vendedor_13,0,99999,26.76,315.81,3,Efectivo,2021,Abril,Jueves,-16.4669,-24.6484,18420.731556,-3370.1584440000006
441,2023-01-13,América,EEUU,Ciudad_1,Hogar,Lámpara,Tienda,Vendedor_7,38,42.59,0.02,22.81,3,Tarjeta,2023,Abril,Jueves,40.3167,19.3616,1618.0963160000001,751.3163160000001
442,2022/03/28,África,Sudáfrica,Ciudad_27,Ropa,Zapatos,Tienda,Vendedor_7,39,777.49,22.57,543.95,4,Tarjeta,2022,Marzo,Martes,-29.3676,-5.3322,23478.409773,2264.3597729999965
443,2021-05-06,África,Marruecos,Ciudad_23,Ropa,Camisa,Online,Vendedor_7,34,708.99,6.94,356.17,10,Transferencia,2021,Julio,Jueves,-20.4115,-87.04,22432.727196,10322.947196
444,2023-07-22,África,Sudáfrica,Ciudad_1,Juguetes,Pelota,Tienda,Vendedor_15,47,788.99,22.52,512.43,8,Tarjeta,2023,Marzo,Sábado,-24.8227,-34.3084,28731.544244,4647.3342440000015
445,2023-11-18,Europa,España,Ciudad_19,Hogar,Cama,Tienda,Vendedor_2,58,741.02,22.32,586.38,4,Transferencia,2023,Octubre,Viernes,15.3664,48.7528,33386.21148799999,-623.8285120000073
446,2022-04-27,Asia,India,Ciudad_18,Alimentos,Leche,Tienda,Vendedor_3,8,67.0,20.35,36.29,9,Tarjeta,2022,Julio,Viernes,0.5615,16.0812,426.924,136.60399999999998
447,2021-02-21,América,,Ciudad_22,Alimentos,Queso,Online,Vendedor_15,29,7.06,20.66,4.68,2,Tarjeta,2021,Abril,Miércoles,-37.5572,-17.6967,162.44071599999998,26.72071599999998
448,2023-01-08,Asia,Corea del Sur,Ciudad_25,Juguetes,Pelota,Distribuidor,Vendedor_11,-10,-50,16.5,144.11,1,Tarjeta,2023,Noviembre,Sábado,34.4819,-82.3163,10624.1058,3274.495799999999
449,2021-12-14,África,Sudáfrica,Ciudad_28,Hogar,Mesa,Distribuidor,Vendedor_6,34,613.53,11.27,536.2,1,Transferencia,2021,Febrero,Miércoles,-30.4483,-95.843,18509.095746,278.29574599999614
450,2022-02-12,Europa,España,Ciudad_19,Electrónica,Televisor,Distribuidor,Vendedor_11,39,426.48,29.58,318.47,5,Tarjeta,2022,Diciembre,Domingo,-10.9926,79.5055,11712.761424,-707.5685760000015
451,2022-03-16,África,,Ciudad_27,Alimentos,Leche,Distribuidor,Vendedor_8,16,492.52,1.76,304.53,4,Tarjeta,2022,Agosto,Sábado,4.5942,-36.4435,7741.626368,2869.1463680000006
452,2023-06-27,América,México,Ciudad_3,Electrónica,Smartphone,Online,Vendedor_14,14,264.35,21.48,133.63,9,Transferencia,2023,Septiembre,Martes,5.0418,85.9141,2905.9466800000005,1035.1266800000005
453,2021/08/27,América,México,Ciudad_23,Juguetes,Pelota,Online,Vendedor_11,32,401.19,28.09,253.06,3,Tarjeta,2021,Marzo,Domingo,-19.4598,72.3611,9231.863328000001,1133.9433280000012
454,2021-01-21,África,Marruecos,Ciudad_16,Hogar,Mesa,Tienda,Vendedor_2,40,351.85,28.77,211.34,7,Tarjeta,2021,Marzo,Domingo,-22.416,-41.6527,10024.910199999998,1571.310199999998
455,2023-11-13,Europa,Francia,Ciudad_14,Ropa,Camisa,Tienda,Vendedor_1,20,575.75,9.03,444.14,2,Efectivo,2023,Junio,Domingo,4.9313,-90.7114,10475.1955,1592.3955000000005
456,2021-10-17,Asia,Japón,Ciudad_26,Hogar,Cama,Online,Vendedor_10,5,371.05,23.34,296.32,5,Transferencia,2021,Noviembre,Sábado,9.5353,47.6036,1422.2346499999999,-59.365350000000035
457,2023-09-09,África,Egipto,Ciudad_12,Ropa,Chaqueta,Tienda,Vendedor_8,10000,-50,17.25,216.25,4,Efectivo,2023,Septiembre,Sábado,-44.3284,-1.676,14004.254175,5138.004175
458,2022-07-02,África,Sudáfrica,Ciudad_18,Electrónica,Laptop,Distribuidor,Vendedor_12,25,215.39,11.22,129.3,3,Tarjeta,2022,Abril,Lunes,35.0303,24.1668,4780.58105,1548.0810499999993
459,2023-11-19,África,Nigeria,Ciudad_24,Alimentos,Queso,Distribuidor,Vendedor_15,-10,99999,24.06,393.77,6,Efectivo,2023,Marzo,Sábado,-14.4564,-4.3528,15752.963224000001,3546.093224000002
460,2022-01-17,Europa,Francia,Ciudad_24,Alimentos,Queso,Online,Vendedor_8,18,677.03,20.01,375.54,9,Transferencia,2022,Agosto,Domingo,48.6115,-18.7019,9748.013345999998,2988.2933459999977
461,2021-12-17,América,Brasil,Ciudad_5,Ropa,Pantalón,Online,Vendedor_10,51,487.1,8.09,397.65,6,Transferencia,2021,Abril,Domingo,-34.9628,-83.4865,22832.374110000004,2552.2241100000065
462,2021-05-25,América,Brasil,Ciudad_15,Electrónica,Smartphone,Tienda,Vendedor_1,2,432.41,25.62,247.39,4,Tarjeta,2021,Septiembre,Miércoles,-2.2458,-47.4399,643.2531160000001,148.47311600000012
463,2023-11-18,África,Sudáfrica,Ciudad_9,Electrónica,Laptop,Tienda,Vendedor_10,41,666.04,10.06,462.37,10,Efectivo,2023,Octubre,Martes,-3.1164,0.2634,24560.491415999997,5603.321415999995
464,2021-05-12,Europa,,Ciudad_27,Juguetes,Pelota,,Vendedor_8,35,640.55,9.62,542.59,1,Tarjeta,2021,Febrero,Lunes,2.381,70.4197,20262.51815,1271.8681499999984
465,2022/01/18,África,Nigeria,Ciudad_30,,Smartphone,Tienda,Vendedor_8,6,664.6,23.21,596.87,7,Transferencia,2022,Julio,Jueves,-47.9048,-16.2508,3062.0780400000003,-519.1419599999999
466,2022-01-17,Asia,Corea del Sur,Ciudad_12,Electrónica,Laptop,Online,Vendedor_2,63,,18.63,432.59,5,Efectivo,2022,Mayo,Lunes,-1.1887,-95.2481,36892.515177,9639.345177000003
467,2022-05-07,Asia,Corea del Sur,Ciudad_28,Ropa,Zapatos,Online,Vendedor_15,43,665.04,28.67,460.42,5,Efectivo,2022,Julio,Miércoles,-34.5102,-8.0877,20398.040376,599.9803759999995
468,2023-04-25,África,Egipto,Ciudad_23,Juguetes,Auto de juguete,Tienda,Vendedor_1,73,139.57,29.04,74.53,5,Tarjeta,2023,Agosto,Miércoles,29.8442,-87.2123,7229.837655999999,1789.1476559999983
469,2022-09-05,Asia,India,Ciudad_22,Juguetes,Puzzle,Online,Vendedor_13,32,727.49,17.72,504.94,1,Tarjeta,2022,Diciembre,Jueves,48.515,34.585,19154.520704,2996.4407039999987
470,2021-07-15,África,Egipto,Ciudad_25,Electrónica,Televisor,Online,Vendedor_11,20,382.21,2.18,254.52,6,Efectivo,2021,Enero,Viernes,-49.1708,-6.6754,7477.556439999999,2387.156439999999
471,2022-02-19,Europa,Alemania,Ciudad_16,Hogar,Mesa,Distribuidor,Vendedor_2,27,379.75,11.87,282.13,8,Efectivo,2022,Marzo,Jueves,17.5284,45.5231,9036.189225,1418.6792249999999
472,2023-01-28,África,Sudáfrica,Ciudad_19,Hogar,Silla,Online,Vendedor_6,58,788.18,1.92,443.34,5,Transferencia,2023,Octubre,Martes,15.3227,-59.0113,44836.722751999994,19123.002751999997
473,2023-08-18,América,México,Ciudad_4,,Camisa,Distribuidor,Vendedor_12,11,205.15,29.3,102.76,10,Efectivo,2023,Septiembre,Martes,39.9867,-91.2848,1595.4515500000002,465.0915500000001
474,2022-02-04,Europa,España,Ciudad_14,Alimentos,Queso,Tienda,Vendedor_4,39,$481.75,11.94,358.53,2,Efectivo,2022,Septiembre,Miércoles,37.4149,-72.6439,16544.932950000002,2562.262950000004
475,2021-03-07,América,EEUU,Ciudad_15,Alimentos,Cereal,Online,Vendedor_11,14,440.45,17.97,306.7,3,Efectivo,2021,Diciembre,Domingo,32.1644,-31.5205,5058.21589,764.4158900000002
476,2023-08-01,África,Marruecos,Ciudad_17,,Puzzle,Tienda,Vendedor_9,34,404.51,8.2,234.19,1,Efectivo,2023,Abril,Jueves,30.7413,94.512,12625.566120000001,4663.106120000001
477,2021-05-09,Europa,Italia,Ciudad_25,Hogar,Silla,Online,Vendedor_12,22,289.11,1.8,181.5,6,Transferencia,2021,Septiembre,Jueves,-35.3178,72.5234,6245.93244,2252.9324399999996
478,2023-10-23,Europa,Alemania,Ciudad_1,Alimentos,Pan,Distribuidor,Vendedor_8,55,467.05,20.05,317.13,5,Tarjeta,2023,Noviembre,Jueves,29.7508,-77.1533,20537.356125,3095.206124999997
479,2021-03-24,África,Sudáfrica,Ciudad_8,Hogar,Lámpara,Distribuidor,Vendedor_5,24,434.97,20.89,231.35,8,Efectivo,2021,Enero,Sábado,-2.8925,82.0568,8258.514408000001,2706.1144080000013
480,2023-05-09,América,Brasil,Ciudad_26,Hogar,Lámpara,Online,Vendedor_10,57,163.22,5.72,130.02,10,Transferencia,2023,Abril,Domingo,5.7071,90.0174,8771.377512,1360.2375119999988
481,2021/08/07,África,Egipto,Ciudad_3,Electrónica,Laptop,Online,Vendedor_9,18,98.51,25.03,85.68,4,Efectivo,2021,Junio,Sábado,-30.8853,52.6626,1329.3530460000002,-212.88695400000006
482,2021-02-14,África,Nigeria,Ciudad_1,Ropa,Pantalón,Online,Vendedor_4,28,656.47,17.78,367.3,4,Efectivo,2021,Julio,Martes,32.2619,58.5303,15112.989752000001,4828.589752000002
483,2021-10-22,Europa,España,Ciudad_7,Hogar,Lámpara,Online,Vendedor_5,22,613.83,26.55,385.78,7,Efectivo,2021,Enero,Lunes,-4.7955,84.3478,9918.87897,1431.71897
484,2023-11-26,África,Marruecos,Ciudad_13,Ropa,Zapatos,Online,Vendedor_1,34,786.77,23.68,631.97,5,Tarjeta,2023,Julio,Domingo,17.7157,42.147,20415.737376,-1071.2426239999986
485,2021-06-05,África,Nigeria,Ciudad_6,Hogar,Lámpara,Tienda,Vendedor_4,29,771.69,28.6,606.92,10,Transferencia,2021,Abril,Domingo,-30.0595,-42.6692,15978.613140000001,-1622.066859999999
486,2023-01-04,Asia,China,Ciudad_29,Electrónica,Smartphone,Tienda,Vendedor_12,16,295.06,3.02,161.41,10,Efectivo,2023,Octubre,Martes,-48.8034,-34.2331,4578.387008,1995.8270079999998
487,2023-10-06,Asia,,Ciudad_12,Alimentos,Leche,Tienda,Vendedor_9,24,175.41,9.62,137.96,7,Efectivo,2023,Octubre,Sábado,-7.6394,-88.364,3804.8533920000004,493.8133920000005
488,2021/05/21,Asia,India,Ciudad_17,Ropa,Chaqueta,Online,Vendedor_15,22,201.4,24.01,140.27,10,Tarjeta,2021,Agosto,Martes,2.7843,94.2963,3366.9649200000003,281.0249200000003
489,2023-10-09,África,Nigeria,Ciudad_15,Electrónica,Televisor,Online,Vendedor_6,59,69.33,3.85,53.89,4,Transferencia,2023,Junio,Lunes,-12.4494,64.78,3932.9869049999998,753.4769049999995
490,2021-12-04,Europa,Francia,Ciudad_19,Hogar,Silla,Distribuidor,Vendedor_9,11,$85.13,4.52,71.66,4,Efectivo,2021,Febrero,Domingo,23.8735,-97.5503,894.1033639999999,105.84336399999995
491,2022-01-17,Europa,Francia,Ciudad_8,Hogar,Cama,Tienda,Vendedor_13,28,650.39,17.09,535.67,4,Tarjeta,2022,Junio,Miércoles,40.2551,47.3433,15098.673771999998,99.91377199999988
492,2022-07-03,América,EEUU,Ciudad_4,Juguetes,Auto de juguete,Online,Vendedor_11,70,442.26,28.9,267.21,7,Transferencia,2022,Febrero,Lunes,41.8688,53.646,22011.280200000005,3306.5802000000076
493,2023-02-09,América,Brasil,Ciudad_17,Juguetes,Puzzle,Online,Vendedor_12,9,598.76,24.08,426.13,10,Transferencia,2023,Octubre,Viernes,-37.6775,-68.7549,4091.207328,256.0373279999999
494,2021-11-20,África,Sudáfrica,Ciudad_21,Alimentos,Pan,Online,Vendedor_1,40,434.11,3.81,300.38,5,Tarjeta,2021,Diciembre,Miércoles,34.4418,-84.9536,16702.81636,4687.61636
495,2023-10-21,Asia,India,Ciudad_2,Alimentos,Pan,Distribuidor,Vendedor_15,7,49.56,9.64,29.4,7,Efectivo,2023,Octubre,Jueves,26.585,-48.4054,313.476912,107.67691200000004
496,2022-09-15,África,Sudáfrica,Ciudad_5,Juguetes,Muñeca,Tienda,Vendedor_14,66,327.06,28.88,182.47,7,Efectivo,2022,Agosto,Martes,-36.448,87.2392,15351.934752000001,3308.9147520000006
497,2023-07-08,Asia,Corea del Sur,Ciudad_29,Alimentos,Cereal,Online,Vendedor_2,71,363.48,22.39,213.51,3,Transferencia,2023,Mayo,Martes,-4.5347,20.6981,20028.874788,4869.664788000002
498,2023-04-20,África,Nigeria,Ciudad_20,Hogar,Silla,Distribuidor,Vendedor_11,6,310.56,29.21,223.9,6,Efectivo,2023,Abril,Lunes,45.9253,-66.2193,1319.072544,-24.327455999999984
499,2023-06-05,América,Argentina,Ciudad_9,Electrónica,Smartphone,Tienda,Vendedor_8,75,467.69,26.86,289.27,9,Tarjeta,2023,Enero,Martes,3.7851,-60.7849,25655.134950000003,3959.8849500000033
500,2023-10-02,Asia,India,Ciudad_10,Hogar,Silla,Tienda,Vendedor_10,55,66.2,11.36,59.54,9,Efectivo,2023,Septiembre,Martes,39.6836,-34.648,3227.3824,-47.31759999999986
286,2023/11/08,América,Brasil,Ciudad_23,Hogar,Silla,Distribuidor,Vendedor_14,74,275.81,14.87,223.73,10,Tarjeta,2023,Julio,Miércoles,9.7102,0.0668,17374.981922,818.9619219999986
103,2022-11-27,Europa,Alemania,Ciudad_7,Alimentos,Cereal,Tienda,Vendedor_8,18,,10.96,480.17,1,Tarjeta,2022,Diciembre,Domingo,2.2854,70.7437,11526.922512000001,2883.8625120000015
149,2021-04-23,África,Egipto,Ciudad_4,Hogar,Cama,Tienda,Vendedor_15,76,613.18,22.34,310.73,4,Efectivo,2021,Abril,Martes,-25.1054,-38.1799,36190.864687999994,12575.384687999991
488,2021/05/21,Asia,India,Ciudad_17,Ropa,Chaqueta,Online,Vendedor_15,22,201.4,24.01,140.27,10,Tarjeta,2021,Agosto,Martes,2.7843,94.2963,3366.9649200000003,281.0249200000003
389,2022-08-26,Europa,Francia,Ciudad_22,Juguetes,Pelota,Online,Vendedor_5,39,709.6,1.05,567.69,4,Tarjeta,2022,Julio,Jueves,-26.1762,2.5291,27383.8188,5243.908799999997
